,Location,YEAR,Month,Day,ShWave,UVA,UVB,UVindx,Lon,Lat,Temp,DewFrost,WBulbTemp2M,EarthSkin,SpecHumid2M,RelHumid2M,Precipitation,SfPressure,WiSpeed2M,WiDirect2M,WiSpeed10M,WiDirect10M,WSfSoil,Region,Farming,Rearing,Fishery
5348,TraVinh,2022,October,13,5.19,14.33,0.4,2.02,106.3346,9.9513,25.87,24.09,24.98,26.35,18.74,poor_high,10.47,100.83,2.48,West,3.43,West,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5349,TraVinh,2022,October,14,4.95,13.75,0.39,1.99,106.3346,9.9513,26.66,24.69,25.67,26.9,19.41,poor_high,1.48,100.6,2.55,North_West,3.55,North_West,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5350,TraVinh,2022,October,15,6.04,15.6,0.42,2.15,106.3346,9.9513,25.62,23.12,24.37,26.29,17.7,poor_high,0.52,100.63,2.32,North_West,3.22,North_West,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5351,TraVinh,2022,October,16,6.11,15.79,0.44,2.24,106.3346,9.9513,26.69,23.73,25.21,27.62,18.31,poor_high,0.07,100.85,1.58,West,2.25,West,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5352,TraVinh,2022,October,17,5.77,15.33,0.44,2.21,106.3346,9.9513,27.25,24.06,25.65,28.0,18.68,poor_high,2.56,100.88,1.35,South,1.91,South,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5353,TraVinh,2022,October,18,5.01,13.73,0.4,2.06,106.3346,9.9513,26.76,24.39,25.58,27.23,19.04,poor_high,7.5,100.84,1.24,South_West,1.69,South_West,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5354,TraVinh,2022,October,19,2.48,7.74,0.23,1.15,106.3346,9.9513,26.47,24.66,25.57,26.76,19.35,poor_high,13.24,100.83,1.77,South,2.49,South,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5355,TraVinh,2022,October,20,1.4,4.8,0.14,0.73,106.3346,9.9513,26.38,24.94,25.65,26.6,19.65,poor_high,7.74,100.97,2.57,South_East,3.59,South_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5356,TraVinh,2022,October,21,4.46,12.56,0.37,1.87,106.3346,9.9513,27.15,25.2,26.18,27.26,19.96,poor_high,8.84,101.06,2.6,East,3.67,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5357,TraVinh,2022,October,22,5.29,14.2,0.41,2.05,106.3346,9.9513,27.2,24.72,25.96,27.37,19.35,poor_high,1.81,101.1,2.09,East,2.96,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5358,TraVinh,2022,October,23,4.4,12.55,0.36,1.81,106.3346,9.9513,27.48,24.78,26.13,27.74,19.47,poor_high,5.52,101.05,1.43,East,2.05,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5359,TraVinh,2022,October,24,4.97,13.73,0.39,1.99,106.3346,9.9513,26.69,24.9,25.79,26.9,19.65,poor_high,35.54,100.94,1.52,South,2.07,South,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5360,TraVinh,2022,October,25,3.85,11.14,0.32,1.62,106.3346,9.9513,25.93,23.8,24.87,26.34,18.37,poor_high,7.96,100.95,1.78,South,2.48,South,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5361,TraVinh,2022,October,26,4.89,13.46,0.38,1.96,106.3346,9.9513,26.74,24.79,25.76,26.84,19.53,poor_high,16.34,100.88,2.1,East,2.93,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5362,TraVinh,2022,October,27,2.91,8.81,0.25,1.27,106.3346,9.9513,26.4,24.97,25.69,26.57,19.71,poor_high,7.31,100.84,2.01,East,2.84,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5363,TraVinh,2022,October,28,3.98,11.63,0.34,1.72,106.3346,9.9513,26.67,24.63,25.65,26.84,19.35,poor_high,5.54,100.76,1.99,East,2.81,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5364,TraVinh,2022,October,29,4.23,11.97,0.34,1.71,106.3346,9.9513,26.78,23.99,25.38,27.12,18.62,poor_high,0.19,100.68,1.44,South_East,2.0,South_East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5365,TraVinh,2022,October,30,4.6,12.8,0.38,1.88,106.3346,9.9513,26.75,24.44,25.59,27.1,19.1,poor_high,0.54,100.69,1.22,West,1.77,West,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5366,TraVinh,2022,October,31,5.72,14.45,0.41,2.09,106.3346,9.9513,27.01,23.8,25.4,27.33,18.37,poor_high,0.07,100.78,2.12,South_East,2.95,South_East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5367,TraVinh,2022,November,1,4.76,12.47,0.36,1.81,106.3346,9.9513,27.19,23.87,25.53,27.79,18.43,poor_high,0.11,100.88,0.96,South_East,1.35,South_East,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5368,TraVinh,2022,November,2,3.46,9.97,0.3,1.49,106.3346,9.9513,26.51,23.99,25.26,27.13,18.55,poor_high,3.59,100.9,1.99,South_East,2.73,South_East,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5369,TraVinh,2022,November,3,2.43,7.52,0.22,1.11,106.3346,9.9513,26.5,24.48,25.48,26.86,19.1,poor_high,20.65,100.97,2.73,East,3.79,East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5370,TraVinh,2022,November,4,1.6,5.17,0.15,0.73,106.3346,9.9513,26.12,24.63,25.37,26.26,19.29,poor_high,13.16,101.14,2.77,East,3.88,East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5371,TraVinh,2022,November,5,5.27,14.02,0.39,2.01,106.3346,9.9513,25.86,24.37,25.12,25.95,18.92,poor_high,15.72,101.26,2.99,East,4.18,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5372,TraVinh,2022,November,6,5.3,14.04,0.4,2.02,106.3346,9.9513,26.85,23.91,25.38,27.31,18.43,poor_high,1.63,101.18,1.75,East,2.45,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5373,TraVinh,2022,November,7,5.56,14.66,0.41,2.07,106.3346,9.9513,27.05,24.06,25.55,27.48,18.62,poor_high,3.2,101.09,1.47,East,2.09,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5374,TraVinh,2022,November,8,4.49,12.38,0.35,1.78,106.3346,9.9513,27.15,24.35,25.76,27.53,18.98,poor_high,0.34,101.02,1.48,East,2.1,East,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5375,TraVinh,2022,November,9,5.07,13.62,0.38,1.96,106.3346,9.9513,26.3,24.11,25.2,26.26,18.68,poor_high,12.27,101.04,1.5,North_East,2.12,North_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5376,TraVinh,2022,November,10,4.97,13.53,0.39,2.0,106.3346,9.9513,26.59,24.29,25.44,26.94,18.92,poor_high,7.19,100.98,1.98,South_East,2.8,South_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5377,TraVinh,2022,November,11,2.2,6.98,0.2,1.01,106.3346,9.9513,26.73,24.64,25.69,26.83,19.29,poor_high,5.99,100.94,2.51,North_East,3.54,North_East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5378,TraVinh,2022,November,12,4.89,13.4,0.38,1.94,106.3346,9.9513,26.33,24.41,25.37,26.43,19.04,poor_high,6.81,100.88,2.01,East,2.8,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5379,TraVinh,2022,November,13,4.75,13.13,0.37,1.88,106.3346,9.9513,26.4,25.12,25.76,26.49,19.9,poor_high,8.43,100.87,2.77,East,3.91,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5380,TraVinh,2022,November,14,4.67,13.02,0.38,1.9,106.3346,9.9513,26.69,25.05,25.87,26.57,19.84,poor_high,3.84,100.9,2.91,East,4.12,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5381,TraVinh,2022,November,15,5.18,13.71,0.39,2.0,106.3346,9.9513,26.42,24.74,25.58,26.44,19.47,poor_high,5.63,100.9,2.12,East,3.05,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5382,TraVinh,2022,November,16,5.12,13.84,0.41,2.12,106.3346,9.9513,26.55,24.74,25.65,26.55,19.47,poor_high,1.72,100.83,2.45,East,3.47,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5383,TraVinh,2022,November,17,5.17,14.02,0.41,2.16,106.3346,9.9513,26.63,25.03,25.83,26.61,19.84,poor_high,3.04,100.78,2.34,East,3.38,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5384,TraVinh,2022,November,18,3.13,9.38,0.27,1.39,106.3346,9.9513,26.48,24.8,25.64,26.53,19.53,poor_high,6.4,100.84,2.11,East,3.0,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5385,TraVinh,2022,November,19,2.45,7.7,0.23,1.2,106.3346,9.9513,26.1,24.51,25.3,26.15,19.23,poor_high,13.83,100.7,1.77,South_East,2.55,South_East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5386,TraVinh,2022,November,20,0.99,3.45,0.1,0.55,106.3346,9.9513,25.54,24.18,24.86,25.79,18.86,poor_high,32.56,100.51,2.75,South_West,3.81,South_West,0.97,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5387,TraVinh,2022,November,21,2.0,6.59,0.21,1.09,106.3346,9.9513,25.56,24.28,24.92,25.79,18.98,poor_high,33.11,100.47,2.42,West,3.38,West,0.98,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5388,TraVinh,2022,November,22,3.48,10.2,0.31,1.64,106.3346,9.9513,26.23,24.76,25.49,26.45,19.53,poor_high,10.97,100.6,2.01,South_West,2.8,South_West,0.97,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5389,TraVinh,2022,November,23,3.74,10.45,0.3,1.57,106.3346,9.9513,26.48,24.96,25.72,26.47,19.71,poor_high,3.65,100.75,2.76,South_East,3.87,South_East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5390,TraVinh,2022,November,24,4.18,11.63,0.34,1.77,106.3346,9.9513,26.0,24.54,25.26,26.0,19.23,poor_high,6.6,100.94,2.91,South_East,4.12,South_East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5391,TraVinh,2022,November,25,5.34,13.91,0.39,2.02,106.3346,9.9513,26.19,24.37,25.29,26.4,18.98,poor_high,4.76,101.05,2.01,South_East,2.9,South_East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5392,TraVinh,2022,November,26,5.01,13.46,0.38,2.02,106.3346,9.9513,26.22,24.3,25.26,26.4,18.92,poor_high,1.92,100.96,1.7,East,2.45,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5393,TraVinh,2022,November,27,5.29,13.99,0.39,2.05,106.3346,9.9513,26.23,24.33,25.28,26.33,18.98,poor_high,3.88,100.88,1.45,East,2.09,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5394,TraVinh,2022,November,28,5.87,15.19,0.43,2.23,106.3346,9.9513,26.65,24.48,25.56,26.89,19.17,poor_high,2.55,100.91,2.04,East,2.95,East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5395,TraVinh,2022,November,29,5.89,15.08,0.42,2.21,106.3346,9.9513,26.91,24.87,25.89,27.18,19.59,poor_high,3.31,100.93,2.23,East,3.2,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5396,TraVinh,2022,November,30,4.47,12.08,0.35,1.8,106.3346,9.9513,26.99,24.95,25.98,26.95,19.71,poor_high,2.65,100.9,1.71,North_East,2.51,North_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5397,TraVinh,2022,December,1,4.67,12.83,0.37,1.93,106.3346,9.9513,26.58,24.9,25.74,26.62,19.65,poor_high,2.81,100.86,2.69,East,3.81,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5398,TraVinh,2022,December,2,4.01,11.3,0.32,1.7,106.3346,9.9513,26.04,24.37,25.2,25.99,19.04,poor_high,8.61,100.77,3.39,North_East,4.74,North_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5399,TraVinh,2022,December,3,0.65,2.28,0.06,0.34,106.3346,9.9513,25.6,24.06,24.83,25.69,18.68,poor_high,20.6,100.83,3.2,North_East,4.42,North_East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5400,TraVinh,2022,December,4,4.41,12.21,0.36,1.91,106.3346,9.9513,25.94,24.13,25.04,25.91,18.74,poor_high,5.13,100.89,3.76,East,5.24,East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5401,TraVinh,2022,December,5,5.25,13.77,0.39,2.08,106.3346,9.9513,26.16,24.59,25.37,26.07,19.29,poor_high,2.09,100.94,2.59,East,3.7,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5402,TraVinh,2022,December,6,5.73,14.51,0.41,2.16,106.3346,9.9513,26.51,24.19,25.35,26.53,18.8,poor_high,1.0,100.85,2.59,East,3.67,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5403,TraVinh,2022,December,7,4.02,11.32,0.34,1.8,106.3346,9.9513,25.95,24.71,25.33,25.99,19.41,poor_high,4.01,100.83,2.35,North_East,3.34,North_East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5404,TraVinh,2022,December,8,4.81,12.99,0.38,2.06,106.3346,9.9513,26.4,24.68,25.55,26.46,19.41,poor_high,4.8,100.84,2.67,East,3.81,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5405,TraVinh,2022,December,9,4.22,11.48,0.34,1.84,106.3346,9.9513,26.65,24.7,25.68,26.66,19.41,poor_high,8.04,100.79,2.34,East,3.33,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5406,TraVinh,2022,December,10,4.57,12.29,0.38,2.04,106.3346,9.9513,25.94,23.79,24.87,26.15,18.37,poor_high,0.96,100.87,2.59,East,3.64,East,0.92,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5407,TraVinh,2022,December,11,4.91,12.8,0.37,1.98,106.3346,9.9513,25.84,23.22,24.53,26.08,17.7,poor_high,0.38,100.98,3.2,East,4.45,East,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5408,TraVinh,2022,December,12,5.1,13.16,0.37,1.95,106.3346,9.9513,25.49,22.76,24.12,25.76,17.21,poor_high,0.2,101.04,3.12,East,4.34,East,0.91,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5409,TraVinh,2022,December,13,5.71,14.0,0.38,2.02,106.3346,9.9513,24.87,21.34,23.11,25.13,15.75,poor_high,0.0,101.06,2.27,East,3.15,East,0.9,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5410,TraVinh,2022,December,14,5.42,13.37,0.37,1.93,106.3346,9.9513,25.31,22.01,23.66,25.67,16.48,poor_high,0.31,101.08,1.73,North_East,2.41,North_East,0.89,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5411,TraVinh,2022,December,15,5.27,13.45,0.38,1.96,106.3346,9.9513,25.4,22.21,23.8,26.02,16.66,poor_high,0.22,100.93,1.79,North_East,2.5,North_East,0.88,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5412,TraVinh,2022,December,16,3.69,10.42,0.31,1.67,106.3346,9.9513,25.48,22.87,24.17,25.96,17.4,poor_high,0.79,100.85,1.6,South_East,2.3,South_East,0.88,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5413,TraVinh,2022,December,17,3.74,10.62,0.34,1.8,106.3346,9.9513,25.8,23.72,24.76,25.63,18.31,poor_high,0.62,100.88,3.64,North_East,5.12,North_East,0.88,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5414,TraVinh,2022,December,18,4.82,12.66,0.39,2.13,106.3346,9.9513,24.67,21.45,23.06,24.73,15.93,poor_high,0.03,100.94,4.44,North_East,6.13,North_East,0.88,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5415,TraVinh,2022,December,19,4.95,12.88,0.4,2.16,106.3346,9.9513,23.73,20.65,22.19,24.24,15.2,poor_high,0.26,100.94,3.02,North_East,4.16,North_East,0.87,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5416,TraVinh,2022,December,20,5.29,13.65,0.41,2.2,106.3346,9.9513,25.04,22.2,23.62,25.55,16.72,poor_high,0.06,100.82,2.27,North_East,3.15,North_East,0.86,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5417,TraVinh,2022,December,21,4.99,12.95,0.39,2.11,106.3346,9.9513,25.83,23.19,24.51,26.44,17.76,poor_high,0.32,100.8,1.75,South_East,2.47,South_East,0.85,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5418,TraVinh,2022,December,22,4.54,12.01,0.35,1.86,106.3346,9.9513,26.19,23.22,24.7,26.45,17.76,poor_high,3.66,100.83,1.55,North_East,2.12,North_East,0.86,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5419,TraVinh,2022,December,23,5.13,12.92,0.39,2.11,106.3346,9.9513,24.49,20.89,22.69,25.01,15.38,poor_high,0.93,101.02,2.05,North_East,2.92,North_East,0.85,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5420,TraVinh,2022,December,24,4.66,12.14,0.37,2.02,106.3346,9.9513,23.62,19.92,21.77,24.1,14.4,poor_high,0.15,101.16,2.16,North_East,3.07,North_East,0.84,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5421,TraVinh,2022,December,25,5.12,13.02,0.4,2.16,106.3346,9.9513,22.64,18.87,20.76,22.85,13.49,poor_high,0.01,101.31,1.87,East,2.67,East,0.84,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5422,TraVinh,2022,December,26,3.66,10.14,0.3,1.66,106.3346,9.9513,23.54,19.05,21.3,23.8,13.67,poor_high,0.0,101.38,1.45,East,2.05,East,0.84,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5423,TraVinh,2022,December,27,4.48,11.29,0.34,1.86,106.3346,9.9513,24.3,20.08,22.19,24.35,14.53,poor_high,0.08,101.39,1.28,East,1.81,East,0.83,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5424,TraVinh,2022,December,28,5.37,12.93,0.38,2.07,106.3346,9.9513,24.98,20.12,22.55,24.98,14.59,poor_high,0.01,101.36,1.45,South_East,2.06,South_East,0.82,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5425,TraVinh,2022,December,29,5.29,13.09,0.39,2.1,106.3346,9.9513,25.65,21.13,23.39,25.31,15.5,poor_high,0.15,101.36,1.27,South,1.74,South_East,0.81,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5426,TraVinh,2022,December,30,3.39,9.78,0.3,1.67,106.3346,9.9513,25.58,22.16,23.87,25.9,16.54,poor_high,1.82,101.4,1.53,East,2.1,North_East,0.82,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5427,TraVinh,2022,December,31,4.24,11.43,0.35,1.93,106.3346,9.9513,23.43,20.47,21.95,23.99,14.89,poor_high,0.01,101.35,1.76,South_East,2.55,South_East,0.81,Dong_bang_song_Cuu_Long,"['lua', 'khoai', 'lac', 'mia', 'cam']","['bo', 'giacam']","['ca', 'tom']"
5428,YenBai,2022,October,1,2.92,8.77,0.26,1.3,104.8986,21.7168,25.52,24.25,24.88,25.5,19.35,poor_high,6.29,98.74,1.72,East,2.66,East,0.85,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5429,YenBai,2022,October,2,2.92,8.7,0.26,1.33,104.8986,21.7168,25.61,24.51,25.05,25.55,19.59,poor_high,6.52,98.86,1.51,South_East,2.47,South_East,0.85,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5430,YenBai,2022,October,3,3.59,10.05,0.29,1.45,104.8986,21.7168,25.96,23.99,24.98,26.01,18.92,poor_high,1.13,99.04,1.45,South_East,2.29,South_East,0.84,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5431,YenBai,2022,October,4,6.03,15.46,0.44,2.29,104.8986,21.7168,25.78,22.73,24.26,25.55,17.52,poor_high,0.17,99.19,0.75,South,1.27,South,0.84,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5432,YenBai,2022,October,5,5.2,13.85,0.39,1.97,104.8986,21.7168,26.4,23.56,24.98,26.47,18.43,poor_high,1.25,99.18,0.9,South,1.44,South,0.83,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5433,YenBai,2022,October,6,5.29,13.48,0.37,1.87,104.8986,21.7168,25.98,23.57,24.77,25.97,18.43,poor_high,2.32,99.2,1.09,South_East,1.7,South_East,0.83,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
5434,YenBai,2022,October,7,5.3,13.59,0.37,1.88,104.8986,21.7168,25.26,23.05,24.15,25.02,17.82,poor_high,2.46,99.27,1.66,South_East,2.48,South_East,0.82,Trung_du_mien_nui_phia_Bac,"['khoai', 'lac', 'ngo', 'cam', 'che', 'san']","['trau', 'heo', 'giacam']",?
